,simm_ABAD_pos,simm_ABAD_neg,simm_LAR_pos,simm_LAR_neg,simm_FLEX_pos,simm_FLEX_neg,maya_ABAD_pos,maya_ABAD_neg,maya_LAR_pos,maya_LAR_neg,maya_FLEX_pos,maya_FLEX_neg
46L_17_255,5.3292,-2.68636,0.0,0.0,0.0,0.0,8.208605051,-2.773019075,0.0,-43.23832512,5.516027212,-20.00030994
46L_17_256,5.44788,-2.56427,0.0,0.0,0.0,0.0,8.154363632,-2.749446034,0.0,-43.22101593,5.537533164,-20.00177383
46L_17_257,5.52358,-2.48116,0.0,0.0,0.0,0.0,8.103824854,-2.689904869,0.0,-43.1576252,5.506468415,-20.03872871
46L_17_258,5.55278,-2.44188,0.0,0.0,0.0,0.0,8.062829375,-2.614303827,0.0,-43.02330256,5.396945477,-20.11156321
46L_17_259,5.55192,-2.43448,0.0,0.0,0.0,0.0,8.027920723000001,-2.547766864,0.0,-42.81388998,5.208234191,-20.20437479
46L_17_260,5.5474,-2.43833,0.0,0.0,0.0,0.0,7.990351915,-2.510489225,0.0,-42.547953129999996,4.960904717,-20.29374123
46L_17_261,5.55956,-2.43673,0.0,0.0,0.0,0.0,7.942512035,-2.511221468,0.0,-42.25485087,4.681530893,-20.3610158
46L_17_262,5.59162,-2.42601,0.0,0.0,0.0,0.0,7.882919908,-2.546001077,0.0,-41.961851120000006,4.388878644,-20.40171623
46L_17_263,5.62923,-2.41629,0.0,0.0,0.0,0.0,7.816735506,-2.600806952,0.0,-41.68602466,4.0894025560000005,-20.42640924
46L_17_264,5.64892,-2.42448,0.0,0.0,0.0,0.0,7.752143741,-2.655940652,0.0,-41.43043756,3.780994117,-20.453825
46L_17_265,5.62936,-2.46453,0.0,0.0,0.0,0.0,7.695898414,-2.690933943,0.0,-41.18405104,3.458627462,-20.50276041
46L_17_266,5.5594,-2.54094,0.0,0.0,0.0,0.0,7.650972009,-2.690076232,0.0,-40.92561007,3.117350042,-20.58748722
46L_17_267,5.44024,-2.64815,0.0,0.0,0.0,0.0,7.616801858,-2.648397982,0.0,-40.631847379999996,2.753650546,-20.71547031
46L_17_268,5.28319,-2.77412,0.0,0.0,0.0,0.0,7.59067893,-2.575556636,0.0,-40.28763771,2.367787063,-20.88438988
46L_17_269,5.10538,-2.905,0.0,0.0,0.0,0.0,7.568609715,-2.493552864,0.0,-39.89193797,1.965682656,-21.07918739
46L_17_270,4.9254,-3.02872,0.0,0.0,0.0,0.0,7.545132637,-2.427344769,0.0,-39.45418954,1.556594074,-21.27349377
46L_17_271,4.75946,-3.13691,0.0,0.0,0.0,0.0,7.512856126000001,-2.393590212,0.0,-38.98325085,1.146594435,-21.43799305
46L_17_272,4.6201,-3.22407,0.0,0.0,0.0,0.0,7.462680936,-2.395145297,0.0,-38.47642183,0.7330788672,-21.55216694
46L_17_273,4.51607,-3.28512,0.0,0.0,0.0,0.0,7.385174035999999,-2.42406249,0.0,-37.91544318,0.3051112406,-21.61211729
46L_17_274,4.44988,-3.31467,0.0,0.0,0.0,0.0,7.273225784,-2.468644679,0.0,-37.27202774,0.0,-21.781333234
46L_17_275,4.41055,-3.3104,0.0,0.0,0.0,0.0,7.125456333,-2.518091798,0.0,-36.52023196,0.0,-22.275251300199997
46L_17_276,4.36592,-3.27889,0.0,0.0,0.0,0.0,6.94875598,-2.562461197,0.0,-35.64934969,0.0,-22.818453836
46L_17_277,4.26591,-3.23814,0.0,0.0,0.0,0.0,6.75807476,-2.590868175,0.0,-34.672777659999994,0.0,-23.428567794
46L_17_278,4.06632,-3.21026,0.0,0.0,0.0,0.0,6.572984457,-2.592526972,0.0,-33.63390445,0.0,-24.100527163
46L_17_279,3.76541,-3.20504,0.0,0.0,0.0,0.0,6.412217021,-2.5622648,0.0,-32.60920883,0.0,-24.796133044999998
46L_17_280,3.42244,-3.20904,0.0,0.0,0.0,0.0,6.287701726,-2.506551743,0.0,-31.69818282,0.0,-25.443983079
46L_17_281,3.12866,-3.19723,0.0,0.0,0.0,0.0,6.199938059,-2.443226427,0.0,-30.990284680000002,0.0,-25.958825049
46L_17_282,2.94789,-3.15804,0.0,0.0,0.0,0.0,6.137903333,-2.39266634,0.0,-30.52384257,0.0,-26.279986208
46L_17_283,2.8819,-3.10365,0.0,0.0,0.0,0.0,6.085367799,-2.366383523,0.0,-30.26973605,0.0,-26.411511008
46L_17_284,2.88605,-3.05682,0.0,0.0,0.0,0.0,6.029828787,-2.361606508,0.0,-30.15225053,0.0,-26.431499123000002
46L_17_285,2.90786,-3.03204,0.0,0.0,0.0,0.0,5.967368484,-2.365396917,0.0,-30.0869143,0.0,-26.452818516999997
46L_17_286,2.91291,-3.02853,0.0,0.0,0.0,0.0,5.901249647,-2.365031987,0.0,-30.011857749999997,0.0,-26.559457186000003
46L_17_287,2.89016,-3.03608,0.0,0.0,0.0,0.0,5.837618709,-2.35696733,0.0,-29.904592040000004,0.0,-26.765158172
46L_17_288,2.84712,-3.0431,0.0,0.0,0.0,0.0,5.782037377,-2.347464263,0.0,-29.78199601,0.0,-27.018616204000004
46L_17_289,2.80249,-3.04007,0.0,0.0,0.0,0.0,5.737969874999999,-2.344876528,0.0,-29.68359828,0.0,-27.241691946000003
46L_17_290,2.77583,-3.02133,0.0,0.0,0.0,0.0,5.706803798999999,-2.351095676,0.0,-29.646801949999997,0.0,-27.371108535000005
46L_17_291,2.77609,-2.98802,0.0,0.0,0.0,0.0,5.688606501,-2.360064983,0.0,-29.68738437,0.0,-27.383411525
46L_17_292,2.79654,-2.94907,0.0,0.0,0.0,0.0,5.682826638,-2.36399591,0.0,-29.7930324,0.0,-27.298992276
46L_17_293,2.82026,-2.91715,0.0,0.0,0.0,0.0,5.688396692,-2.360482663,0.0,-29.92975473,0.0,-27.170299888000002
46L_17_294,2.83048,-2.90182,0.0,0.0,0.0,0.0,5.703085661,-2.353803664,0.0,-30.056486130000003,0.0,-27.061502333
46L_17_295,2.81838,-2.90516,0.0,0.0,0.0,0.0,5.722518563,-2.350515723,0.0,-30.141288040000003,0.0,-27.026236053999998
46L_17_296,2.78546,-2.92173,0.0,0.0,0.0,0.0,5.739907025999999,-2.3546950520000003,0.0,-30.1721704,0.0,-27.089833020999997
46L_17_297,2.74139,-2.94215,0.0,0.0,0.0,0.0,5.747504234000001,-2.36660108,0.0,-30.1576066,0.0,-27.243163591
46L_17_298,2.69809,-2.95836,0.0,0.0,0.0,0.0,5.7397466900000005,-2.383826524,0.0,-30.11681556,0.0,-27.453003527
46L_17_299,2.66214,-2.96837,0.0,0.0,0.0,0.0,5.716556311,-2.402240783,0.0,-30.066035979999995,0.0,-27.684392328999998
46L_17_300,2.63058,-2.97776,0.0,0.0,0.0,0.0,5.6844621900000005,-2.416162789,0.0,-30.00984549,0.0,-27.918974159
46L_17_301,2.59472,-2.99575,0.0,0.0,0.0,0.0,5.653994678999999,-2.419683933,0.0,-29.943925139999997,0.0,-28.154480455999998
46L_17_302,2.5499,-3.02823,0.0,0.0,0.0,0.0,5.634253025,-2.410536259,0.0,-29.86800194,0.0,-28.387277725
46L_17_303,2.50293,-3.07298,0.0,0.0,0.0,0.0,5.627839565,-2.394166291,0.0,-29.797354939999998,0.0,-28.596342204000003
46L_17_304,2.4703,-3.12087,0.0,0.0,0.0,0.0,5.629723668,-2.383204252,0.0,-29.75959539,0.0,-28.746408819
46L_17_305,2.46744,-3.16216,0.0,0.0,0.0,0.0,5.631346107000001,-2.390758246,0.0,-29.77826238,0.0,-28.811689024
46L_17_306,2.49689,-3.19317,0.0,0.0,0.0,0.0,5.627179742,-2.421710938,0.0,-29.857953789999996,0.0,-28.801473376
46L_17_307,2.54364,-3.21815,0.0,0.0,0.0,0.0,5.618584156000001,-2.467798591,0.0,-29.979767799999998,0.0,-28.763082621
46L_17_308,2.58144,-3.24455,0.0,0.0,0.0,0.0,5.612359643,-2.509720623,0.0,-30.10608435,0.0,-28.756685255
46L_17_309,2.58771,-3.27609,0.0,0.0,0.0,0.0,5.616114736,-2.525985539,0.0,-30.193787810000003,0.0,-28.822562696
46L_17_310,2.55721,-3.3104,0.0,0.0,0.0,0.0,5.6338894370000006,-2.5041672590000004,0.0,-30.212291479999998,0.0,-28.964199426
46L_17_311,2.50376,-3.34222,0.0,0.0,0.0,0.0,5.663704872,-2.447708547,0.0,-30.155164000000003,0.0,-29.151585701000002
46L_17_312,2.44987,-3.36699,0.0,0.0,0.0,0.0,5.697516799,-2.373951077,0.0,-30.03746152,0.0,-29.335569743
46L_17_313,2.41496,-3.38071,0.0,0.0,0.0,0.0,5.723692775,-2.305420041,0.0,-29.88372445,0.0,-29.46524084
46L_17_314,2.41017,-3.3786,0.0,0.0,0.0,0.0,5.731219649,-2.260535359,0.0,-29.7176373,0.0,-29.504591222
46L_17_315,2.43845,-3.3569,0.0,0.0,0.0,0.0,5.713885426999999,-2.248567641,0.0,-29.55840826,0.0,-29.444327955
46L_17_316,2.49553,-3.31712,0.0,0.0,0.0,0.0,5.672748685,-2.26920113,0.0,-29.42058564,0.0,-29.303822515
46L_17_317,2.57057,-3.26793,0.0,0.0,0.0,0.0,5.6161719560000005,-2.314165682,0.0,-29.31260824,0.0,-29.122266175
46L_17_318,2.64749,-3.22269,0.0,0.0,0.0,0.0,5.557658672,-2.369186729,0.0,-29.2340231,0.0,-28.943978544
46L_17_319,2.70831,-3.19476,0.0,0.0,0.0,0.0,5.512005091,-2.416980863,0.0,-29.175668960000003,0.0,-28.803889755
46L_17_320,2.7389,-3.19305,0.0,0.0,0.0,0.0,5.490559936,-2.442515939,0.0,-29.12618994,0.0,-28.716673254
46L_17_321,2.73619,-3.21827,0.0,0.0,0.0,0.0,5.497285128,-2.439104468,0.0,-29.08160806,0.0,-28.672088387
46L_17_322,2.71206,-3.26146,0.0,0.0,0.0,0.0,5.527763367,-2.411282659,0.0,-29.04874683,0.0,-28.639783265
46L_17_323,2.68915,-3.30772,0.0,0.0,0.0,0.0,5.572047234,-2.371978164,0.0,-29.03839946,0.0,-28.58375549
46L_17_324,2.68955,-3.3437,0.0,0.0,0.0,0.0,5.619869828000001,-2.336167395,0.0,-29.05624271,0.0,-28.479902153
46L_17_325,2.72392,-3.36353,0.0,0.0,0.0,0.0,5.664914250000001,-2.315385938,0.0,-29.10089493,0.0,-28.326004741000002
46L_17_326,2.78897,-3.36864,0.0,0.0,0.0,0.0,5.705468058999999,-2.315076143,0.0,-29.167215820000003,0.0,-28.138673302
46L_17_327,2.87274,-3.36356,0.0,0.0,0.0,0.0,5.741887093,-2.333891243,0.0,-29.246937029999998,0.0,-27.942820196
46L_17_328,2.96064,-3.35271,0.0,0.0,0.0,0.0,5.7738709450000005,-2.364166975,0.0,-29.32558417,0.0,-27.762547726999998
46L_17_329,3.03847,-3.34043,0.0,0.0,0.0,0.0,5.800153613,-2.394447029,0.0,-29.383445979999998,0.0,-27.615160946
46L_17_330,3.09645,-3.33185,0.0,0.0,0.0,0.0,5.820654631,-2.414810807,0.0,-29.40737963,0.0,-27.504166366
46L_17_331,3.13718,-3.33253,0.0,0.0,0.0,0.0,5.839191675,-2.422854155,0.0,-29.40940857,0.0,-27.411422134000002
46L_17_332,3.18151,-3.34682,0.0,0.0,0.0,0.0,5.86491406,-2.425604761,0.0,-29.43839431,0.0,-27.295475003
46L_17_333,3.26379,-3.37608,0.0,0.0,0.0,0.0,5.911767483,-2.434549034,0.0,-29.57420588,0.0,-27.101547713000002
46L_17_334,3.41637,-3.41601,0.0,0.0,0.0,0.0,5.995938777999999,-2.456855178,0.0,-29.90706563,0.0,-26.779423955
46L_17_335,3.65113,-3.45443,0.0,0.0,0.0,0.0,6.131260395,-2.489721328,0.0,-30.51285267,0.0,-26.298120618
46L_17_336,3.94584,-3.47449,0.0,0.0,0.0,0.0,6.323484182,-2.521981299,0.0,-31.43158317,0.0,-25.649345519
46L_17_337,4.24543,-3.46554,0.0,0.0,0.0,0.0,6.565944552,-2.540931404,0.0,-32.651375529999996,0.0,-24.841967818999997
46L_17_338,4.48763,-3.43148,0.0,0.0,0.0,0.0,6.839353442,-2.539184093,0.0,-34.100893740000004,0.0,-23.896348626
46L_17_339,4.64066,-3.38335,0.0,0.0,0.0,0.0,7.116487621999999,-2.517842352,0.0,-35.65598369,0.0,-22.844684719099998
46L_17_340,4.7185,-3.32593,0.0,0.0,0.0,0.0,7.370045781,-2.485275865,0.0,-37.16422915,0.2213521302,-21.95710659
46L_17_341,4.75917,-3.25938,0.0,0.0,0.0,0.0,7.580271363,-2.453181893,0.0,-38.48270416,1.193984225,-21.83013916
46L_17_342,4.79075,-3.19157,0.0,0.0,0.0,0.0,7.738898396,-2.432806492,0.0,-39.514559500000004,2.08343029,-21.70423031
46L_17_343,4.81687,-3.14148,0.0,0.0,0.0,0.0,7.848029137,-2.433195412,0.0,-40.22796273,2.860571742,-21.61437988
46L_17_344,4.82669,-3.12802,0.0,0.0,0.0,0.0,7.915773988,-2.460482419,0.0,-40.6503272,3.513136804,-21.58328295
46L_17_345,4.81206,-3.1564,0.0,0.0,0.0,0.0,7.951954603,-2.516112924,0.0,-40.84470272,4.042949677,-21.61264181
46L_17_346,4.77479,-3.21624,0.0,0.0,0.0,0.0,7.965767980000001,-2.594239116,0.0,-40.88300943,4.458591044,-21.68585062
46L_17_347,4.72165,-3.29247,0.0,0.0,0.0,0.0,7.964817286,-2.681013048,0.0,-40.82714319,4.768246412,-21.77933931
46L_17_348,4.65556,-3.3773,0.0,0.0,0.0,0.0,7.954275012,-2.757737637,0.0,-40.7196021,4.976876676,-21.87493086
46L_17_349,4.57206,-3.47351,0.0,0.0,0.0,0.0,7.936413884,-2.80703485,0.0,-40.58101893,5.087789893,-21.96685314
46L_17_350,4.46242,-3.59006,0.0,0.0,0.0,0.0,7.911530732999999,-2.819471955,0.0,-40.41347742,5.106089115,-22.06194401
46L_17_351,4.32032,-3.73472,0.0,0.0,0.0,0.0,7.879642844,-2.798041999,0.0,-40.20821333000001,5.041746497,-22.17415094
46L_17_352,4.14747,-3.90764,0.0,0.0,0.0,0.0,7.840917706,-2.75829941,0.0,-39.95360852,4.911061226999999,-22.31501102
46L_17_353,3.95478,-4.09883,0.0,0.0,0.0,0.0,7.794416547000001,-2.723017633,0.0,-39.64038253,4.735748172,-22.48438358
46L_17_354,3.75791,-4.29203,0.0,0.0,0.0,0.0,7.737489343,-2.7125793700000003,0.0,-39.26494598,4.539242387,-22.6683259
46L_17_355,3.56907,-4.47352,0.0,0.0,0.0,0.0,7.667862177,-2.735079527,0.0,-38.832545280000005,4.340510964,-22.84739733
46L_17_356,3.38961,-4.63955,0.0,0.0,0.0,0.0,7.586913705000001,-2.781474888,0.0,-38.35762501,4.147275984,-23.0092001
46L_17_357,3.20869,-4.79652,0.0,0.0,0.0,0.0,7.500399351,-2.829554379,0.0,-37.85891771,3.952940404,-23.15426826
46L_17_358,3.01049,-4.95376,0.0,0.0,0.0,0.0,7.415450215,-2.855802178,0.0,-37.354037760000004,3.741483688,-23.29132795
46L_17_359,2.78607,-5.11544,0.0,0.0,0.0,0.0,7.336906195,-2.848561704,0.0,-36.86058998,3.498941362,-23.42838526
46L_17_360,2.54116,-5.27777,0.0,0.0,0.0,0.0,7.266367078,-2.813869715,0.0,-36.401064399999996,3.223229945,-23.56712103
46L_17_361,2.29493,-5.4315,0.0,0.0,0.0,0.0,7.203825116,-2.770271599,0.0,-36.00185276,2.924993634,-23.70239496
46L_17_362,2.07177,-5.56627,0.0,0.0,0.0,0.0,7.149318457,-2.7374410630000003,0.0,-35.68403006,2.620306015,-23.82530928
46L_17_363,1.89213,-5.674,0.0,0.0,0.0,0.0,7.102846503,-2.727052867,0.0,-35.45320511,2.3216699060000003,-23.92795086
46L_17_364,1.76572,-5.75165,0.0,0.0,0.0,0.0,7.063161135,-2.740155756,0.0,-35.29603959,2.032274008,-24.00758982
46L_17_365,1.68742,-5.80343,0.0,0.0,0.0,0.0,7.027376294,-2.769353986,0.0,-35.18535256,1.7446193099999998,-24.06839609
46L_17_366,1.63764,-5.8408,0.0,0.0,0.0,0.0,6.9923353200000005,-2.802720666,0.0,-35.09104609,1.443378329,-24.11959648
46L_17_367,1.58864,-5.87854,0.0,0.0,0.0,0.0,6.956622600999999,-2.828282714,0.0,-34.99232173,1.112589911,-24.16996002
46L_17_368,1.51552,-5.92818,0.0,0.0,0.0,0.0,6.921488643,-2.8385457400000003,0.0,-34.88618612,0.7451727241,-24.221313
46L_17_369,1.40622,-5.99284,0.0,0.0,0.0,0.0,6.890087127999999,-2.833252251,0.0,-34.78767753,0.3491481765999999,-24.26615
46L_17_370,1.26557,-6.0666,0.0,0.0,0.0,0.0,6.865732074,-2.818781137,0.0,-34.720802309999996,0.0,-24.34614429358
46L_17_371,1.11168,-6.13809,0.0,0.0,0.0,0.0,6.85020864,-2.804762423,0.0,-34.705363520000006,0.0,-24.7283981712
46L_17_372,0.96662,-6.19568,0.0,0.0,0.0,0.0,6.842849851,-2.799717188,0.0,-34.74760651,0.0,-25.0443013758
46L_17_373,0.8463,-6.23173,0.0,0.0,0.0,0.0,6.840568185,-2.8071913120000005,0.0,-34.838192469999996,0.0,-25.299529731
46L_17_374,0.75447,-6.24504,0.0,0.0,0.0,0.0,6.838657856,-2.823528647,0.0,-34.95479465,0.0,-25.525065514999998
46L_17_375,0.68385,-6.24085,0.0,0.0,0.0,0.0,6.832110882,-2.838179767,0.0,-35.0645411,0.0,-25.77036142
46L_17_376,0.62219,-6.22842,0.0,0.0,0.0,0.0,6.817028522,-2.836746573,0.0,-35.12434721,0.0,-26.092928644
46L_17_377,0.55766,-6.2169,0.0,0.0,0.0,0.0,6.79132998,-2.806223631,0.0,-35.08223414,0.0,-26.546375756
46L_17_378,0.4803,-6.211,0.0,0.0,0.0,0.0,6.754134296999999,-2.7410998939999995,0.0,-34.88580108,0.0,-27.166436615
46L_17_379,0.38091,-6.20834,0.0,0.0,0.0,0.0,6.704360843,-2.647826374,0.0,-34.50038314,0.0,-27.955299911000004
46L_17_380,0.25383,-6.19834,0.0,0.0,0.0,0.0,6.640110612,-2.544608116,0.0,-33.92962813,0.0,-28.869924844
46L_17_381,0.10654,-6.16341,0.0,0.0,0.0,0.0,6.559906602,-2.455083132,0.0,-33.224191669999996,0.0,-29.824768897000002
46L_17_382,0.0,-6.1203899999999996,0.0,0.0,0.0,0.0,6.465204357999999,-2.398159802,0.0,-32.470071319999995,0.0,-30.714847441
46L_17_383,0.0,-6.09535,0.0,0.0,0.0,0.0,6.3622123,-2.379769683,0.0,-31.762225620000002,0.0,-31.45085156
46L_17_384,0.0,-5.9749,0.0,0.0,0.0,0.0,6.261096597,-2.391868234,0.0,-31.177049869999998,0.0,-31.985608933
46L_17_385,0.0,-5.78645,0.0,0.0,0.0,0.0,6.172398925,-2.419170141,0.0,-30.754692549999998,0.0,-32.315922379999996
46L_17_386,0.01211,-5.57766,0.0,0.0,0.0,0.0,6.102627516,-2.448784262,0.0,-30.495710380000002,0.0,-32.463568448000004
46L_17_387,0.15877,-5.48784,0.0,0.0,0.0,0.0,6.051633358,-2.476338744,0.0,-30.37009716,0.0,-32.454502587
46L_17_388,0.32918,-5.39749,0.0,0.0,0.0,0.0,6.0131841900000005,-2.505079508,0.0,-30.331469769999998,0.0,-32.311992649000004
46L_17_389,0.51699,-5.27843,0.0,0.0,0.0,0.0,5.978248119,-2.539582253,0.0,-30.33000589,0.0,-32.064387199
46L_17_390,0.71995,-5.11023,0.0,0.0,0.0,0.0,5.939031839,-2.57938087,0.0,-30.32234192,0.0,-31.755535598
46L_17_391,0.94108,-4.88857,0.0,0.0,0.0,0.0,5.891585350000001,-2.617096305,0.0,-30.27799249,0.0,-31.442466973000002
46L_17_392,1.18945,-4.62686,0.0,0.0,0.0,0.0,5.836097002000001,-2.641747892,0.0,-30.18140793,0.0,-31.174207332
46L_17_393,1.47312,-4.3527,0.0,0.0,0.0,0.0,5.775943398,-2.644587159,0.0,-30.032147170000002,0.0,-30.963739749000002
46L_17_394,1.78854,-4.09854,0.0,0.0,0.0,0.0,5.717009902,-2.623854876,0.0,-29.84680891,0.0,-30.775934458
46L_17_395,2.11758,-3.88689,0.0,0.0,0.0,0.0,5.667103529,-2.585746646,0.0,-29.65917826,0.0,-30.544987913999996
46L_17_396,2.43561,-3.71834,0.0,0.0,0.0,0.0,5.634177327,-2.54100889,0.0,-29.50990677,0.0,-30.213922857
46L_17_397,2.71881,-3.57696,0.0,0.0,0.0,0.0,5.623310804,-2.499217838,0.0,-29.42581058,0.0,-29.773879055000002
46L_17_398,2.94139,-3.4541,0.0,0.0,0.0,0.0,5.634137988,-2.464504093,0.0,-29.402749540000002,0.0,-29.280312057
46L_17_399,3.07493,-3.3644,0.0,0.0,0.0,0.0,5.660296679,-2.435578555,0.0,-29.40704107,0.0,-28.833463792000003
46L_17_400,3.10514,-3.33076,0.0,0.0,0.0,0.0,5.691136122,-2.409536242,0.0,-29.395719760000002,0.0,-28.529781696
46L_17_401,3.05063,-3.35606,0.0,0.0,0.0,0.0,5.715146065,-2.385959327,0.0,-29.34113383,0.0,-28.411912325
46L_17_402,2.95734,-3.41507,0.0,0.0,0.0,0.0,5.724324584,-2.368118763,0.0,-29.24430966,0.0,-28.449268337
46L_17_403,2.87247,-3.47185,0.0,0.0,0.0,0.0,5.718021393,-2.360794246,0.0,-29.13152099,0.0,-28.559206131
46L_17_404,2.82373,-3.50081,0.0,0.0,0.0,0.0,5.7038563490000005,-2.366508245,0.0,-29.03941036,0.0,-28.648648265000002
46L_17_405,2.81786,-3.49422,0.0,0.0,0.0,0.0,5.694240927999999,-2.382783145,0.0,-29.00010944,0.0,-28.647633790999997
46L_17_406,2.85053,-3.45765,0.0,0.0,0.0,0.0,5.700165629000001,-2.402602881,0.0,-29.034805300000002,0.0,-28.523061871
46L_17_407,2.91409,-3.40247,0.0,0.0,0.0,0.0,5.726063250999999,-2.41813913,0.0,-29.15266394,0.0,-28.278313276
46L_17_408,2.99863,-3.34029,0.0,0.0,0.0,0.0,5.768620371999999,-2.425207198,0.0,-29.347062110000003,0.0,-27.946152689999998
46L_17_409,3.09097,-3.27987,0.0,0.0,0.0,0.0,5.819640756,-2.4254579840000003,0.0,-29.59070682,0.0,-27.577005623
46L_17_410,3.17665,-3.22627,0.0,0.0,0.0,0.0,5.870893598,-2.424993962,0.0,-29.83958125,0.0,-27.223577495
46L_17_411,3.24555,-3.18179,0.0,0.0,0.0,0.0,5.918088555,-2.430168539,0.0,-30.04947304,0.0,-26.925530431000002
46L_17_412,3.29707,-3.14813,0.0,0.0,0.0,0.0,5.962044001,-2.443009019,0.0,-30.197201970000002,0.0,-26.699497099
46L_17_413,3.34065,-3.12855,0.0,0.0,0.0,0.0,6.007115245,-2.459180057,0.0,-30.29394269,0.0,-26.537352208999998
46L_17_414,3.39068,-3.12816,0.0,0.0,0.0,0.0,6.058536768,-2.46987775,0.0,-30.38261176,0.0,-26.411247853
46L_17_415,3.45882,-3.15152,0.0,0.0,0.0,0.0,6.120393871999999,-2.466387004,0.0,-30.5204916,0.0,-26.282046738000002
46L_17_416,3.54839,-3.19816,0.0,0.0,0.0,0.0,6.194974184,-2.444477975,0.0,-30.755862,0.0,-26.109539866
46L_17_417,3.65452,-3.25941,0.0,0.0,0.0,0.0,6.28310442,-2.406499088,0.0,-31.10939145,0.0,-25.864019397
46L_17_418,3.76964,-3.32019,0.0,0.0,0.0,0.0,6.3843798640000005,-2.360896319,0.0,-31.567889449999996,0.0,-25.535756350000003
46L_17_419,3.89,-3.36547,0.0,0.0,0.0,0.0,6.4964693780000005,-2.32012704,0.0,-32.09287643,0.0,-25.136265759
46L_17_420,4.01717,-3.38585,0.0,0.0,0.0,0.0,6.614142656,-2.297767401,0.0,-32.64048934,0.0,-24.689273832
46L_17_421,4.15411,-3.37864,0.0,0.0,0.0,0.0,6.729904413,-2.304809839,0.0,-33.18320274,0.0,-24.217152894
46L_17_422,4.30125,-3.34649,0.0,0.0,0.0,0.0,6.837165356,-2.345349193,0.0,-33.72233153,0.0,-23.731209781
46L_17_423,4.45639,-3.296,0.0,0.0,0.0,0.0,6.934270263,-2.413426042,0.0,-34.28549051,0.0,-23.229117538999997
46L_17_424,4.61586,-3.23606,0.0,0.0,0.0,0.0,7.026193142,-2.493738979,0.0,-34.911179540000006,0.0,-22.6966924215
46L_17_425,4.77354,-3.17565,0.0,0.0,0.0,0.0,7.122374773,-2.567334771,0.0,-35.62851786,0.0,-22.1109894312
46L_17_426,4.9185,-3.12195,0.0,0.0,0.0,0.0,7.232220768999999,-2.619912922,0.0,-36.44185781,0.4285915567999999,-21.874079700000003
46L_17_427,5.03514,-3.07919,0.0,0.0,0.0,0.0,7.360987663,-2.647808492,0.0,-37.32595086,1.183806434,-21.86361551
46L_17_428,5.10847,-3.04855,0.0,0.0,0.0,0.0,7.507528067,-2.657733262,0.0,-38.23056578,2.040130943,-21.85343742
46L_17_429,5.1322,-3.02872,0.0,0.0,0.0,0.0,7.663815618000001,-2.660756111,0.0,-39.09043073,2.964097857,-21.84091806
46L_17_430,5.11341,-3.01759,0.0,0.0,0.0,0.0,7.815948129,-2.664944232,0.0,-39.83760357,3.896074891,-21.83059216
46L_17_431,5.06912,-3.01482,0.0,0.0,0.0,0.0,7.946858406,-2.6712250710000003,0.0,-40.41427613,4.761107862,-21.83262825
46L_17_432,5.01554,-3.02458,0.0,0.0,0.0,0.0,8.040946722,-2.674309313,0.0,-40.78359127,5.485962628999999,-21.85726166
46L_17_433,4.95796,-3.05622,0.0,0.0,0.0,0.0,8.089564443,-2.667898834,0.0,-40.93730926,6.016670465000001,-21.908886430000003
46L_17_434,4.88936,-3.12073,0.0,0.0,0.0,0.0,8.094738722,-2.651165128,0.0,-40.899248130000004,6.3313329220000005,-21.9836998
46L_17_435,4.79782,-3.22447,0.0,0.0,0.0,0.0,8.068448901,-2.631769478,0.0,-40.720767980000005,6.443977951999999,-22.072722910000003
46L_17_436,4.67541,-3.36513,0.0,0.0,0.0,0.0,8.026983738,-2.622261345,0.0,-40.46426534,6.3969779010000005,-22.16856241
46L_17_437,4.52155,-3.53387,0.0,0.0,0.0,0.0,7.983246446,-2.632121146,0.0,-40.178554059999996,6.244285703,-22.2710681
46L_17_438,4.3404,-3.72121,0.0,0.0,0.0,0.0,7.941464782,-2.661751509,0.0,-39.87931371,6.033191085,-22.38764763
46L_17_439,4.13629,-3.92164,0.0,0.0,0.0,0.0,7.897180319,-2.702562511,0.0,-39.547201400000006,5.792475939,-22.52848148
46L_17_440,3.91036,-4.13467,0.0,0.0,0.0,0.0,7.842059135,-2.7417030930000004,0.0,-39.14559007,5.529997349,-22.700259690000003
46L_17_441,3.65924,-4.36357,0.0,0.0,0.0,0.0,7.770389915,-2.767451406,0.0,-38.648684020000005,5.2386868,-22.90154457
46L_17_442,3.37688,-4.61136,0.0,0.0,0.0,0.0,7.683336139,-2.773029208,0.0,-38.0657816,4.908559918,-23.12093735
46L_17_443,3.0615,-4.87387,0.0,0.0,0.0,0.0,7.588545084,-2.758507133,0.0,-37.44793176,4.540099204,-23.33874702
46L_17_444,2.72527,-5.13438,0.0,0.0,0.0,0.0,7.495918273999999,-2.73044616,0.0,-36.87056423,4.151209593,-23.53244781
46L_17_445,2.39768,-5.36743,0.0,0.0,0.0,0.0,7.412772775,-2.6990726590000005,0.0,-36.399633890000004,3.771601915,-23.684549330000003
46L_17_446,2.11468,-5.55153,0.0,0.0,0.0,0.0,7.341317534,-2.6741656660000004,0.0,-36.061264269999995,3.427484334,-23.789732460000003
46L_17_447,1.89954,-5.68018,0.0,0.0,0.0,0.0,7.279336452000001,-2.6616662740000003,0.0,-35.83417535,3.128272593,-23.85720253
